"item_id","cate_id","timestamp"
"531722","3_6","1487050097"
"531726","1_23","1487050122"
"531727","1_3","1487050126"
"481917","1_23","1486605854"
"481916","1_11","1486605828"
"481914","1_17","1486605809"
"481913","1_17","1486605799"
"481912","1_6","1486605783"
"481911","1_8","1486605770"
"481910","1_6","1486605765"
"331693","1_6","1481794263"
"481919","1_2","1486605882"
"481918","1_11","1486605862"
"565776","1_2","1487417253"
"565777","1_14","1487417260"
"447382","3_20","1486100091"
"565775","1_2","1487417251"
"565772","1_12","1487417270"
"447385","3_2","1486100149"
"565770","1_23","1487417226"
"565771","1_11","1487417239"
"565778","1_6","1487417262"
"565779","1_17","1487417264"
"526632","1_2","1486993801"
"526630","1_8","1486993780"
"526631","1_1","1486993793"
"526636","1_23","1486993816"
"526637","1_23","1486993818"
"526634","1_9","1486993804"
"526635","1_6","1486993810"
"526639","1_6","1486993830"
"268469","1_2","1479375961"
"169920","1_14","1473483820"
"472275","1_8","1486444298"
"472277","3_2","1486444310"
"472270","1_3","1486444264"
"472271","1_5","1486444265"
"562098","1_9","1487392062"
"472273","1_5","1486444279"
"562097","1_17","1487392055"
"562094","1_5","1487392026"
"455977","1_5","1486204005"
"472278","1_6","1486444318"
"455972","1_4","1486558865"
"529189","1_12","1487034756"
"374559","1_13","1483935663"
"529185","1_12","1487034694"
"374557","1_13","1483932063"
"529187","1_12","1487034694"
"529186","1_6","1487034681"
"529181","1_6","1487034612"
"529180","1_12","1487034635"
"529183","1_12","1487034632"
"529182","1_6","1487034618"
"547813","1_6","1487234311"
"547812","1_6","1487234308"
"547811","1_15","1487234337"
"547810","1_3","1487234297"
"547817","1_23","1487234358"
"547816","1_2","1487234345"
"547815","1_6","1487234342"
"359347","1_1","1483362066"
"511328","1_9","1486884793"
"511322","1_10","1486884736"
"511323","1_11","1486884750"
"511326","1_4","1486884786"
"511324","1_2","1486884760"
"443942","1_3","1486024702"
"527584","1_12","1487004701"
"527588","1_2","1487004792"
"493938","1_5","1486752982"
"367153","3_6","1483694463"
"552613","1_6","1487302823"
"552612","1_3","1487302821"
"485119","1_11","1486637339"
"552610","1_17","1487302811"
"456409","1_1","1486214762"
"448832","1_13","1486636862"
"552615","1_9","1487302836"
"563328","1_2","1487398235"
"485113","1_6","1486637281"
"563326","1_12","1487398231"
"456407","1_23","1486210801"
"552618","1_10","1487302855"
"563323","1_14","1487398228"
"456400","1_11","1486210692"
"485115","1_23","1486637297"
"485114","1_6","1486637291"
"537187","1_6","1487117781"
"475592","1_6","1486471355"
"537185","1_6","1487117738"
"537182","1_23","1487117677"
"537183","1_23","1487117738"
"537180","1_6","1487117653"
"475597","1_9","1486471453"
"475598","1_6","1486471461"
"537189","1_2","1487117794"
"407770","1_2","1485396065"
"557559","1_1","1487339244"
"557558","1_3","1487339209"
"515519","1_13","1486909241"
"515518","1_15","1486909240"
"407779","1_6","1485049941"
"557551","1_9","1487339167"
"515516","1_11","1486909228"
"557557","1_11","1487339193"
"515510","1_6","1486909196"
"557555","1_7","1487339190"
"515512","1_14","1486909199"
"205397","1_8","1475744462"
"205393","1_2","1475497261"
"506447","1_11","1486858628"
"506446","1_6","1486858628"
"506445","1_15","1486858627"
"506444","1_5","1486858624"
"506443","1_6","1486858619"
"506441","1_5","1486858616"
"506440","3_2","1486858612"
"461896","1_6","1486288828"
"506449","1_6","1486858644"
"506448","1_23","1486858642"
"554375","1_6","1487325600"
"440446","1_2","1485907437"
"440447","1_2","1485907440"
"440444","1_2","1485907419"
"440445","1_11","1485907428"
"440442","1_11","1485907394"
"440443","1_11","1485907403"
"440440","1_8","1485907390"
"440441","1_2","1485907394"
"440448","1_16","1485907441"
"440449","1_8","1485907448"
"484248","1_17","1486627049"
"555341","1_3","1487322448"
"555342","1_8","1487322454"
"555343","1_10","1487322461"
"555344","1_6","1487322462"
"555346","1_15","1487322465"
"555347","1_7","1487322467"
"484240","1_13","1486627021"
"484241","1_17","1486627026"
"484242","1_6","1486627026"
"484245","1_5","1486627037"
"484246","1_2","1486627040"
"465979","1_15","1486358069"
"452415","1_13","1486180381"
"452418","1_12","1486183382"
"465970","1_23","1486358030"
"465975","1_13","1486358048"
"465974","1_14","1486377781"
"556608","1_6","1487333498"
"556609","1_13","1487333508"
"546799","1_6","1487226863"
"546798","1_2","1487226858"
"554378","1_11","1487317917"
"556600","1_9","1487333460"
"556601","1_17","1487333465"
"556602","1_6","1487333470"
"322673","3_1","1481348582"
"546797","1_9","1487226851"
"546796","1_6","1487226849"
"546795","1_1","1487226863"
"546794","1_6","1487226845"
"481144","1_2","1486597570"
"517916","1_5","1486946973"
"517915","1_1","1486946973"
"517914","1_3","1486946959"
"481140","1_23","1486597525"
"517912","1_23","1486946957"
"517911","1_5","1486946948"
"481143","1_9","1486597552"
"481148","1_15","1486597639"
"249525","1_3","1478145663"
"517919","1_4","1486946987"
"517918","1_11","1486946984"
"538726","1_9","1487127935"
"538725","1_12","1487127954"
"538723","1_12","1487127954"
"538721","1_11","1487127901"
"538720","1_12","1487127954"
"548728","1_5","1487243315"
"538729","1_15","1487127954"
"455191","1_16","1486205461"
"246204","1_9","1477887061"
"320811","1_11","1481710862"
"556095","1_2","1487329838"
"480236","1_11","1486558205"
"480231","1_11","1486558167"
"480238","1_9","1486558210"
"496262","1_11","1486778535"
"513580","1_3","1486897961"
"398194","1_12","1484811662"
"451992","1_8","1486211822"
"451996","1_8","1486214641"
"451995","1_8","1486208941"
"451998","1_8","1486210381"
"423259","1_1","1485564447"
"506602","1_18","1486859240"
"506605","1_1","1486859256"
"226503","3_3","1476761926"
"543871","3_2","1487208504"
"543870","1_6","1487208502"
"543873","1_6","1487208508"
"543872","1_1","1487208565"
"543874","1_4","1487208511"
"543877","1_1","1487208522"
"543876","1_6","1487208521"
"492488","1_14","1486729665"
"489191","1_6","1486704816"
"461503","1_16","1486288348"
"526834","1_6","1486994880"
"468624","1_17","1486372049"
"468625","1_11","1486372057"
"468620","1_6","1486371996"
"468621","1_11","1486372009"
"511830","3_2","1486887561"
"468623","1_18","1486372041"
"460458","1_3","1486276932"
"460451","1_7","1486290362"
"554234","1_1","1487317243"
"463901","1_23","1486345022"
"463904","1_23","1486345041"
"463905","1_4","1486345042"
"463906","1_23","1486345054"
"556966","1_11","1487335974"
"539803","1_1","1487136339"
"539802","1_6","1487136396"
"539805","1_6","1487136350"
"539807","1_3","1487136362"
"539806","1_3","1487136351"
"539808","1_6","1487149200"
"494889","1_18","1486771889"
"494887","1_18","1486771882"
"494883","1_12","1486771864"
"494880","1_18","1486771859"
"565031","1_17","1487412895"
"565033","1_23","1487412910"
"565032","1_3","1487412898"
"498472","1_11","1486792156"
"498473","1_23","1486792157"
"498471","1_9","1486792155"
"498476","1_6","1486792168"
"498477","1_9","1486792183"
"498474","1_9","1486792160"
"565034","1_3","1487412912"
"490648","1_6","1486714925"
"490643","1_12","1486714895"
"490645","3_7","1487122272"
"490644","1_12","1486714901"
"490647","1_1","1486714906"
"490646","1_5","1486714905"
"559326","1_17","1487374931"
"489332","1_23","1486705569"
"489331","1_9","1486705565"
"559325","1_1","1487374947"
"559322","1_14","1487374911"
"559323","1_27","1487374919"
"293051","1_12","1480156469"
"489334","1_6","1486705591"
"559328","1_14","1487374938"
"518475","1_14","1486949664"
"469990","1_23","1486425604"
"488062","1_2","1486694228"
"518476","1_5","1486949664"
"427157","1_1","1485604939"
"518470","1_6","1486949647"
"469997","1_5","1486387764"
"488067","1_14","1486694275"
"488069","1_17","1486706403"
"518478","1_15","1486949673"
"510260","3_6","1486877557"
"510262","1_6","1486877561"
"510264","3_6","1486877569"
"510265","1_23","1486877571"
"510266","1_5","1486877572"
"510268","1_6","1486877581"
"522392","1_13","1486968945"
"198179","3_3","1475161261"
"486216","1_11","1486651759"
"564551","1_14","1487408947"
"478336","1_27","1486531381"
"564552","1_6","1487408961"
"478333","1_9","1486531369"
"564554","1_11","1487408976"
"564557","1_6","1487409004"
"478330","1_3","1486531350"
"564559","1_6","1487409014"
"537500","1_11","1487120266"
"443978","1_6","1486025330"
"491116","1_27","1486722421"
"491117","1_9","1486718008"
"491114","1_9","1486717987"
"491115","1_9","1486718000"
"491113","1_6","1486717985"
"491110","1_12","1486717971"
"491111","3_2","1486717974"
"491118","1_19","1486718009"
"491119","1_10","1486718016"
"443973","1_11","1486025204"
"542915","1_23","1487168967"
"542914","1_23","1487168960"
"542917","1_4","1487168968"
"542916","1_23","1487168968"
"542911","1_6","1487168953"
"542910","1_2","1487168951"
"542913","1_23","1487168960"
"542912","1_6","1487168955"
"489445","1_3","1486706203"
"542919","1_2","1487168980"
"542918","1_8","1487168976"
"288180","1_1","1479904322"
"288183","3_2","1479988864"
"489447","1_5","1486706214"
"489446","1_4","1486706204"
"187711","1_7","1474375081"
"558666","1_3","1487359244"
"567119","1_11","1487425574"
"541266","1_11","1487149441"
"495919","1_17","1486777207"
"507149","1_18","1486861326"
"507148","1_5","1486861319"
"507145","1_9","1486861308"
"507144","1_11","1486861306"
"495910","1_17","1486777159"
"507146","1_17","1486872007"
"507141","1_5","1486861287"
"507140","1_3","1486861278"
"507143","1_1","1486861295"
"507142","1_12","1486861294"
"447419","1_1","1486100393"
"565208","1_6","1487413953"
"565206","1_6","1487413947"
"565207","1_3","1487413949"
"565204","3_2","1487413960"
"565205","1_6","1487413967"
"447414","3_2","1486100372"
"565203","1_15","1487413917"
"565200","1_6","1487413953"
"565201","3_2","1487413953"
"533218","1_1","1487060561"
"533219","1_5","1487060548"
"533210","1_15","1487060501"
"533211","1_6","1487060491"
"533216","1_16","1487060517"
"533217","1_10","1487060517"
"533214","1_2","1487060503"
"566959","1_6","1487424483"
"566958","1_6","1487424482"
"566953","1_6","1487424461"
"566952","1_6","1487424442"
"566950","1_3","1487424429"
"539303","1_5","1487133239"
"566956","1_3","1487424522"
"566955","1_9","1487424475"
"566954","1_9","1487424469"
"502641","3_23","1486814393"
"502640","1_14","1486814392"
"502645","1_3","1486814402"
"502644","1_6","1486814402"
"502647","1_10","1486814404"
"197258","1_8","1474954949"
"539300","1_15","1487133223"
"431148","3_2","1485689893"
"496885","1_14","1486781202"
"533175","1_10","1487060208"
"540518","1_11","1487142379"
"540517","1_11","1487142356"
"540516","1_16","1487142397"
"540514","1_1","1487142326"
"540513","1_18","1487142320"
"540510","1_17","1487142314"
"496883","1_6","1486781194"
"504498","1_6","1486823201"
"504492","3_6","1486823151"
"504490","1_1","1486823150"
"504491","1_6","1486823150"
"504496","3_6","1486823197"
"497514","1_11","1486784614"
"497515","1_2","1486784628"
"497516","1_14","1486784658"
"497517","1_6","1486784685"
"497510","1_12","1486784585"
"497511","1_6","1486784588"
"253173","1_8","1478315479"
"497518","1_1","1486784688"
"497519","3_2","1486784700"
"445813","1_17","1486090970"
"445810","1_17","1486091292"
"445815","1_15","1486088246"
"522304","1_5","1486968413"
"445818","1_17","1486090860"
"445819","1_17","1486090831"
"503116","1_6","1486815817"
"503117","1_17","1486815825"
"503114","1_11","1486815815"
"503115","1_8","1486815815"
"503113","3_6","1486815810"
"462936","1_8","1486335603"
"503111","1_8","1486815808"
"503119","3_2","1486815832"
"198991","1_5","1475231101"
"475861","1_6","1486475725"
"475862","1_27","1486475751"
"333147","1_1","1481788802"
"563208","1_6","1487397684"
"563204","1_23","1487397665"
"563207","1_6","1487397680"
"563201","1_18","1487397701"
"563202","1_3","1487397657"
"563203","1_18","1487397705"
"464252","1_15","1486370042"
"498864","1_8","1486793765"
"498867","1_23","1486793771"
"498861","1_8","1486793758"
"498860","1_2","1486793757"
"498862","1_23","1486793760"
"210442","1_1","1475903862"
"462646","1_27","1486299358"
"537507","1_3","1487120325"
"521884","1_9","1486966601"
"521885","1_14","1486966610"
"521880","1_14","1486966587"
"521881","1_8","1486966594"
"521883","1_15","1486966595"
"521889","1_15","1486966627"
"497130","1_5","1486782357"
"428696","1_18","1485680464"
"428692","1_18","1485697742"
"514953","1_3","1486905775"
"514950","1_3","1486905747"
"514951","1_3","1486905754"
"514956","1_6","1486905784"
"514957","1_13","1486905788"
"514955","1_13","1486905780"
"483234","1_6","1486618696"
"483235","1_23","1486618706"
"514958","1_2","1486905795"
"483237","1_6","1486618714"
"418921","1_1","1485334381"
"483232","1_11","1486618678"
"483233","1_23","1486618687"
"498529","1_6","1486792414"
"470993","1_12","1486433238"
"232223","1_12","1477127393"
"470999","1_3","1486433294"
"479817","1_23","1486547657"
"479811","1_17","1486547623"
"479813","1_23","1486547641"
"57438","1_1","1467335120"
"479819","1_17","1486547667"
"432191","1_2","1485841562"
"18567","1_1","1463214372"
"530763","1_3","1487043743"
"530762","1_1","1487043730"
"530761","1_6","1487043723"
"530767","1_17","1487043811"
"530769","3_6","1487043828"
"470369","1_11","1486423021"
"432246","1_2","1485848761"
"345759","1_1","1482233463"
"432243","1_2","1485852361"
"432242","1_2","1485851461"
"433593","3_20","1485749531"
"433591","1_2","1485749408"
"433595","3_20","1485749619"
"510466","1_14","1486879115"
"482545","1_2","1486609810"
"482547","1_23","1486609840"
"482546","1_15","1486609811"
"482541","1_15","1486609767"
"151863","3_2","1472374286"
"482543","1_2","1486609778"
"504305","1_3","1486822277"
"467507","1_5","1486432863"
"485743","1_6","1486646635"
"456197","1_11","1486207161"
"456196","1_9","1486207161"
"456195","1_11","1486207122"
"456194","3_2","1486207052"
"456191","1_2","1486206999"
"487072","1_12","1486686722"
"511824","1_13","1486887517"
"511827","1_3","1486887542"
"487076","1_11","1486686748"
"487077","1_8","1486686755"
"511823","1_27","1486887512"
"456198","1_27","1486207185"
"561225","1_18","1487386279"
"561226","1_6","1487386280"
"561220","1_1","1487386284"
"561222","1_6","1487386268"
"561223","1_6","1487386272"
"520704","1_6","1486961764"
"520705","1_1","1486961766"
"520706","1_11","1486961771"
"520707","1_6","1486990800"
"537235","1_1","1487118358"
"520702","1_6","1486961753"
"537237","1_12","1487118367"
"537238","1_6","1487118374"
"550931","1_6","1487291088"
"550932","1_23","1487291095"
"475001","1_5","1486460818"
"520708","1_6","1486961780"
"475007","1_5","1486461319"
"475004","1_5","1486460888"
"550937","1_6","1487291125"
"528133","1_1","1487024848"
"528132","1_1","1487021793"
"528136","1_1","1487021609"
"531689","1_3","1487049929"
"531688","3_6","1487049924"
"531686","1_3","1487049918"
"528139","1_1","1487021428"
"531684","1_9","1487049916"
"531680","1_13","1487049909"
"529660","1_6","1487037394"
"529661","1_17","1487037401"
"529663","1_6","1487037410"
"529664","1_5","1487037415"
"529665","1_3","1487037426"
"529666","1_6","1487037429"
"529667","1_1","1487037437"
"523244","1_18","1486973849"
"523246","1_6","1486973856"
"523247","3_6","1486973857"
"523243","1_8","1486973846"
"360699","1_3","1483428568"
"437908","1_13","1485837252"
"481892","1_6","1486605571"
"481890","1_17","1486605554"
"481891","1_12","1486605568"
"481896","1_15","1486605598"
"481894","1_23","1486605590"
"481895","1_17","1486605594"
"435501","3_2","1485771293"
"435507","1_12","1486078861"
"435506","1_12","1486078262"
"435509","1_12","1486080661"
"373530","1_5","1483873270"
"457240","1_1","1486255582"
"273662","3_2","1479882661"
"457249","1_15","1486255571"
"562754","1_17","1487395792"
"562757","3_2","1487395807"
"562751","1_27","1487395779"
"562750","1_11","1487395778"
"442349","1_2","1485975821"
"442346","1_8","1485975780"
"442344","1_11","1485975730"
"562759","1_12","1487395811"
"442342","1_6","1485975702"
"521074","1_8","1486963402"
"521077","1_5","1486963406"
"478190","1_11","1486530418"
"521071","1_11","1486963397"
"521070","1_6","1486963393"
"521073","1_18","1486963400"
"521072","1_12","1487001600"
"478197","1_6","1486530473"
"521079","3_6","1486963421"
"521078","1_5","1486963411"
"564778","1_6","1487410625"
"554101","1_3","1487314864"
"554100","1_9","1487314862"
"554103","1_9","1487314869"
"554102","1_11","1487314865"
"554107","1_1","1487314875"
"554106","1_3","1487314872"
"554108","1_11","1487314887"
"467275","1_17","1486364676"
"524739","1_7","1486983581"
"524738","1_6","1486983566"
"524734","1_8","1486983550"
"524737","1_10","1486983596"
"524736","1_6","1486983558"
"564777","3_2","1487410589"
"397197","3_20","1484629292"
"524732","1_11","1486983538"
"406786","1_4","1485080521"
"564776","3_2","1487410583"
"515238","1_11","1486907552"
"515234","1_27","1486907541"
"515235","1_11","1486907543"
"515236","1_27","1486907545"
"515237","1_1","1486907548"
"515230","1_6","1486907527"
"515231","1_6","1486907532"
"515233","1_1","1486907540"
"526397","1_1","1486992652"
"526396","1_1","1486992615"
"526391","1_6","1486992583"
"526390","1_6","1486992579"
"526393","1_2","1487001600"
"527048","3_3","1486995895"
"551689","1_4","1487296202"
"551684","1_9","1487296175"
"527040","1_6","1486995858"
"551686","1_23","1487296187"
"527046","1_7","1486995950"
"527047","3_3","1486995894"
"551683","1_18","1487296167"
"527045","1_13","1486995955"
"244507","1_8","1477826462"
"501935","1_3","1486811644"
"494577","1_6","1486769721"
"494575","1_6","1486769695"
"494572","1_11","1486769677"
"494571","1_12","1486769668"
"494570","1_17","1486769667"
"503883","3_6","1486819451"
"494579","1_16","1486769732"
"552796","1_11","1487305018"
"552797","1_1","1487305060"
"552795","1_2","1487305005"
"552792","1_17","1487304968"
"552793","1_1","1487304998"
"552790","1_1","1487304942"
"552791","1_1","1487305003"
"552799","1_2","1487305071"
"278380","1_4","1479982261"
"515490","1_3","1486909048"
"515491","1_8","1486909057"
"515492","1_14","1486909059"
"515493","1_6","1486909060"
"515494","1_2","1486909082"
"515495","1_6","1486909082"
"515496","1_6","1486909101"
"557459","1_6","1487338761"
"557456","1_6","1487338746"
"515499","1_6","1486909122"
"557454","1_5","1487338742"
"557455","1_8","1487338744"
"140465","1_1","1471843562"
"514541","1_9","1486903563"
"514543","1_2","1486903568"
"517898","1_13","1486946865"
"517899","1_12","1486946865"
"558309","1_9","1487350428"
"517892","1_12","1486946832"
"517893","1_4","1486946838"
"517891","1_12","1486946832"
"517896","1_4","1486946849"
"517897","1_27","1486946858"
"517894","1_3","1486946841"
"550158","1_2","1487255521"
"550159","1_11","1487255525"
"539359","1_6","1487160000"
"539358","1_3","1487133630"
"539354","1_6","1487133609"
"550150","1_1","1487255458"
"539356","1_6","1487133614"
"539350","1_5","1487133590"
"539353","1_15","1487133605"
"550155","1_2","1487255509"
"564847","1_6","1487411478"
"532445","1_23","1487053726"
"321824","1_1","1481336851"
"497493","1_9","1486784445"
"564844","1_12","1487411431"
"246901","1_14","1477899559"
"532441","1_17","1487053696"
"532442","1_5","1487053702"
"532443","1_1","1487053713"
"465839","1_6","1486357546"
"465837","1_6","1486357520"
"465834","1_3","1486357492"
"388847","1_17","1484468401"
"465831","1_14","1486357478"
"546616","1_23","1487225870"
"546617","1_14","1487225877"
"546614","1_9","1487225853"
"546615","1_6","1487225857"
"546613","1_6","1487225848"
"546611","1_2","1487225835"
"490988","1_12","1486717316"
"490989","1_2","1486717320"
"490982","1_23","1486717290"
"490983","1_5","1486717291"
"490981","1_14","1486717284"
"490985","1_5","1486717304"
"455655","1_5","1486266146"
"455654","1_5","1486265968"
"455657","1_5","1486265919"
"455656","1_4","1486341122"
"455651","1_5","1486266086"
"491051","1_15","1486717705"
"506186","1_4","1486857413"
"506187","1_4","1486857415"
"506184","1_9","1486857405"
"506185","1_4","1486857410"
"506182","1_17","1486857401"
"506183","1_4","1486857405"
"491059","1_8","1486717735"
"426597","1_13","1485932466"
"538089","1_2","1487124381"
"257653","3_1","1478502150"
"391327","1_1","1484482980"
"391328","3_6","1484794261"
"538080","1_11","1487124324"
"538081","1_17","1487124330"
"538087","1_23","1487124376"
"538084","1_5","1487124337"
"538085","1_9","1487124348"
"542667","1_6","1487167672"
"542666","1_23","1487167667"
"395951","1_6","1484623035"
"542663","1_6","1487167654"
"542661","1_6","1487167637"
"542660","1_6","1487167614"
"542669","1_11","1487167686"
"542668","1_2","1487167680"
"540287","1_15","1487140047"
"469033","1_23","1486389604"
"540285","1_6","1487156400"
"540284","1_2","1487140035"
"469034","1_8","1486376612"
"469038","1_3","1486376635"
"469039","1_2","1486376637"
"540288","1_11","1487140066"
"461200","1_9","1486283097"
"461202","1_9","1486283107"
"461205","1_11","1486283145"
"461204","1_11","1486283133"
"461206","1_6","1486283155"
"252195","1_1","1478251468"
"461208","1_12","1486292405"
"496913","1_12","1486781345"
"504123","1_17","1486821458"
