,log_id,result,result_num
40,747046600985125656,"[{u'score': 0.329159379005, u'name': u'小香菜'}, {u'score': 0.300138086081, u'name': u'非果蔬食材'}, {u'score': 0.132203325629, u'name': u'样芹菜'}]",3
41,7681211966367353710,"[{u'score': 0.450965702534, u'name': u'非果蔬食材'}, {u'score': 0.203847959638, u'name': u'样芹菜'}, {u'score': 0.167255625129, u'name': u'芹菜'}]",3
42,8923874425249979569,"[{u'score': 0.450302064419, u'name': u'非果蔬食材'}, {u'score': 0.171678453684, u'name': u'小香菜'}, {u'score': 0.105854399502, u'name': u'水芹'}]",3
43,7768184630660747418,"[{u'score': 0.555372774601, u'name': u'非果蔬食材'}, {u'score': 0.236351445317, u'name': u'小香菜'}, {u'score': 0.0644165873528, u'name': u'水芹'}]",3
44,2114276506939520261,"[{u'score': 0.414789825678, u'name': u'小香菜'}, {u'score': 0.180813118815, u'name': u'水芹'}, {u'score': 0.133539289236, u'name': u'芹菜'}]",3
45,6967717325699166840,"[{u'score': 0.452828407288, u'name': u'小香菜'}, {u'score': 0.16221627593, u'name': u'非果蔬食材'}, {u'score': 0.159277901053, u'name': u'水芹'}]",3
46,8158014060693674473,"[{u'score': 0.46351069212, u'name': u'小香菜'}, {u'score': 0.209120169282, u'name': u'水芹'}, {u'score': 0.0872310549021, u'name': u'非果蔬食材'}]",3
47,5729040643398121276,"[{u'score': 0.682520985603, u'name': u'小香菜'}, {u'score': 0.21927960217, u'name': u'非果蔬食材'}, {u'score': 0.0504674054682, u'name': u'香菜'}]",3
48,1445082287249381329,"[{u'score': 0.771367311478, u'name': u'小香菜'}, {u'score': 0.0859500914812, u'name': u'水芹'}, {u'score': 0.0480837710202, u'name': u'香菜'}]",3
49,2579987695245427854,"[{u'score': 0.518363833427, u'name': u'小香菜'}, {u'score': 0.297428101301, u'name': u'非果蔬食材'}, {u'score': 0.0555998831987, u'name': u'水芹'}]",3
50,3683733571876353032,"[{u'score': 0.800571620464, u'name': u'小香菜'}, {u'score': 0.0526855140924, u'name': u'非果蔬食材'}, {u'score': 0.0443650595844, u'name': u'香菜'}]",3
51,4225661614993995411,"[{u'score': 0.58605414629, u'name': u'小香菜'}, {u'score': 0.265497148037, u'name': u'非果蔬食材'}, {u'score': 0.050162512809, u'name': u'香菜'}]",3
52,7296440727181062,"[{u'score': 0.771672427654, u'name': u'小香菜'}, {u'score': 0.115161187947, u'name': u'非果蔬食材'}, {u'score': 0.0463300682604, u'name': u'香菜'}]",3
53,5971932000143868901,"[{u'score': 0.885824680328, u'name': u'小香菜'}, {u'score': 0.0378203317523, u'name': u'香菜'}, {u'score': 0.0266375504434, u'name': u'非果蔬食材'}]",3
54,4447680868064750924,"[{u'score': 0.631609678268, u'name': u'小香菜'}, {u'score': 0.176480442286, u'name': u'非果蔬食材'}, {u'score': 0.0660332664847, u'name': u'水芹'}]",3
55,8498118964451870825,"[{u'score': 0.685907542706, u'name': u'小香菜'}, {u'score': 0.127952247858, u'name': u'非果蔬食材'}, {u'score': 0.0517220795155, u'name': u'芹菜'}]",3
56,4984197098019636375,"[{u'score': 0.745862662792, u'name': u'小香菜'}, {u'score': 0.137618795037, u'name': u'非果蔬食材'}, {u'score': 0.0387532450259, u'name': u'香菜'}]",3
57,2431729053130909547,"[{u'score': 0.830775022507, u'name': u'小香菜'}, {u'score': 0.0982111170888, u'name': u'非果蔬食材'}, {u'score': 0.0395894050598, u'name': u'香菜'}]",3
58,592686106527828967,"[{u'score': 0.826625585556, u'name': u'小香菜'}, {u'score': 0.0579172447324, u'name': u'非果蔬食材'}, {u'score': 0.0563312731683, u'name': u'香菜'}]",3
59,4360795149177453897,"[{u'score': 0.664472639561, u'name': u'小香菜'}, {u'score': 0.182905033231, u'name': u'非果蔬食材'}, {u'score': 0.0389143973589, u'name': u'香菜'}]",3
60,4584610415645354747,"[{u'score': 0.71859228611, u'name': u'小香菜'}, {u'score': 0.102780625224, u'name': u'非果蔬食材'}, {u'score': 0.0528264082968, u'name': u'芹菜'}]",3
61,4329566065882358083,"[{u'score': 0.615260660648, u'name': u'小香菜'}, {u'score': 0.152801662683, u'name': u'非果蔬食材'}, {u'score': 0.066944912076, u'name': u'芹菜'}]",3
62,4486656726348925454,"[{u'score': 0.545367240906, u'name': u'小香菜'}, {u'score': 0.274988919497, u'name': u'非果蔬食材'}, {u'score': 0.0500964969397, u'name': u'芹菜'}]",3
63,7195315772915247163,"[{u'score': 0.547012805939, u'name': u'小香菜'}, {u'score': 0.289375156164, u'name': u'非果蔬食材'}, {u'score': 0.041819088161, u'name': u'香菜'}]",3
64,7388236011507232434,"[{u'score': 0.861872553825, u'name': u'小香菜'}, {u'score': 0.0425933562219, u'name': u'非果蔬食材'}, {u'score': 0.03646960482, u'name': u'香菜'}]",3
65,7382879501573852238,"[{u'score': 0.861766636372, u'name': u'小香菜'}, {u'score': 0.0450929217041, u'name': u'非果蔬食材'}, {u'score': 0.0369583889842, u'name': u'香菜'}]",3
66,5130189447650461775,"[{u'score': 0.84205198288, u'name': u'小香菜'}, {u'score': 0.0669305920601, u'name': u'非果蔬食材'}, {u'score': 0.0320746265352, u'name': u'香菜'}]",3
67,995472474222365292,"[{u'score': 0.684072732925, u'name': u'小香菜'}, {u'score': 0.206511691213, u'name': u'非果蔬食材'}, {u'score': 0.0367755815387, u'name': u'香菜'}]",3
68,6788511251972996389,"[{u'score': 0.713618338108, u'name': u'小香菜'}, {u'score': 0.135623559356, u'name': u'非果蔬食材'}, {u'score': 0.0389399677515, u'name': u'香菜'}]",3
69,6917476376163809789,"[{u'score': 0.437852442265, u'name': u'非果蔬食材'}, {u'score': 0.427973985672, u'name': u'小香菜'}, {u'score': 0.0430795550346, u'name': u'香菜'}]",3
70,8138979480337590772,"[{u'score': 0.845044136047, u'name': u'小香菜'}, {u'score': 0.0577378720045, u'name': u'香菜'}, {u'score': 0.0289897639304, u'name': u'水芹'}]",3
71,7286467528187267150,"[{u'score': 0.811815023422, u'name': u'小香菜'}, {u'score': 0.0728552415967, u'name': u'香菜'}, {u'score': 0.0545161142945, u'name': u'水芹'}]",3
72,6533868203452126229,"[{u'score': 0.887613713741, u'name': u'小香菜'}, {u'score': 0.055372942239, u'name': u'香菜'}, {u'score': 0.0189396925271, u'name': u'水芹'}]",3
73,8521794518414716915,"[{u'score': 0.85786062479, u'name': u'小香菜'}, {u'score': 0.0526390597224, u'name': u'香菜'}, {u'score': 0.023887321353, u'name': u'水芹'}]",3
74,8729260406985678147,"[{u'score': 0.697759985924, u'name': u'小香菜'}, {u'score': 0.0960527211428, u'name': u'水芹'}, {u'score': 0.0495493449271, u'name': u'香菜'}]",3
75,3757919659936227078,"[{u'score': 0.46891477704, u'name': u'小香菜'}, {u'score': 0.129950046539, u'name': u'水芹'}, {u'score': 0.108109280467, u'name': u'非果蔬食材'}]",3
76,6654522614404555381,"[{u'score': 0.534468948841, u'name': u'小香菜'}, {u'score': 0.291666597128, u'name': u'非果蔬食材'}, {u'score': 0.0393997021019, u'name': u'香菜'}]",3
77,8096352006356613647,"[{u'score': 0.379932671785, u'name': u'非果蔬食材'}, {u'score': 0.3528675735, u'name': u'小香菜'}, {u'score': 0.0711182132363, u'name': u'水芹'}]",3
78,219385569344339925,"[{u'score': 0.643244922161, u'name': u'小香菜'}, {u'score': 0.0731227472425, u'name': u'水芹'}, {u'score': 0.0548089891672, u'name': u'样芹菜'}]",3
79,921321198029232756,"[{u'score': 0.564489483833, u'name': u'小香菜'}, {u'score': 0.130829393864, u'name': u'水芹'}, {u'score': 0.049694377929, u'name': u'雪里蕻'}]",3
80,7404672671674698437,"[{u'score': 0.667699098587, u'name': u'小香菜'}, {u'score': 0.0882513821125, u'name': u'非果蔬食材'}, {u'score': 0.0626099780202, u'name': u'水芹'}]",3
81,3782852435126089579,"[{u'score': 0.706478118896, u'name': u'小香菜'}, {u'score': 0.111556045711, u'name': u'非果蔬食材'}, {u'score': 0.0388425886631, u'name': u'香菜'}]",3
82,8027831877077053071,"[{u'score': 0.618434071541, u'name': u'小香菜'}, {u'score': 0.144432798028, u'name': u'非果蔬食材'}, {u'score': 0.0404229573905, u'name': u'香菜'}]",3
83,7671811299150153249,"[{u'score': 0.261623233557, u'name': u'小香菜'}, {u'score': 0.206994369626, u'name': u'样芹菜'}, {u'score': 0.194130808115, u'name': u'芹菜'}]",3
84,2808016197534522518,"[{u'score': 0.651357352734, u'name': u'非果蔬食材'}, {u'score': 0.136249139905, u'name': u'小香菜'}, {u'score': 0.0635997131467, u'name': u'样芹菜'}]",3
85,8502768745928858880,"[{u'score': 0.843840360641, u'name': u'小香菜'}, {u'score': 0.0622957870364, u'name': u'非果蔬食材'}, {u'score': 0.0529807396233, u'name': u'香菜'}]",3
86,6457063354644340774,"[{u'score': 0.59007525444, u'name': u'非果蔬食材'}, {u'score': 0.28945016861, u'name': u'小香菜'}, {u'score': 0.0195189192891, u'name': u'样芹菜'}]",3
87,3234103752964067270,"[{u'score': 0.540893912315, u'name': u'小香菜'}, {u'score': 0.180485919118, u'name': u'非果蔬食材'}, {u'score': 0.054533816874, u'name': u'样芹菜'}]",3
88,6229084535256702825,"[{u'score': 0.786908447742, u'name': u'非果蔬食材'}, {u'score': 0.05956684798, u'name': u'小香菜'}, {u'score': 0.0375539772213, u'name': u'样芹菜'}]",3
89,6315563643296229094,"[{u'score': 0.652551412582, u'name': u'非果蔬食材'}, {u'score': 0.255750507116, u'name': u'小香菜'}, {u'score': 0.0170311573893, u'name': u'香菜'}]",3
90,3398161698584780529,"[{u'score': 0.474228292704, u'name': u'小香菜'}, {u'score': 0.291550964117, u'name': u'非果蔬食材'}, {u'score': 0.0551719218493, u'name': u'样芹菜'}]",3
91,5255501167188979557,"[{u'score': 0.808274805546, u'name': u'非果蔬食材'}, {u'score': 0.0599209852517, u'name': u'小香菜'}, {u'score': 0.044014994055, u'name': u'雪里红'}]",3
92,756842099209245496,"[{u'score': 0.707096219063, u'name': u'非果蔬食材'}, {u'score': 0.215268328786, u'name': u'小香菜'}, {u'score': 0.0125512285158, u'name': u'样芹菜'}]",3
93,7512818918662562562,"[{u'score': 0.72794765234, u'name': u'非果蔬食材'}, {u'score': 0.0888136029243, u'name': u'小香菜'}, {u'score': 0.0498716905713, u'name': u'雪里红'}]",3
94,1154429776970785717,"[{u'score': 0.76888102293, u'name': u'非果蔬食材'}, {u'score': 0.0656442195177, u'name': u'小香菜'}, {u'score': 0.0461990311742, u'name': u'样芹菜'}]",3
95,6611381589754417959,"[{u'score': 0.953041255474, u'name': u'非果蔬食材'}, {u'score': 0.0132307969034, u'name': u'小香菜'}, {u'score': 0.0124547285959, u'name': u'样芹菜'}]",3
96,2346191506877666660,"[{u'score': 0.565117657185, u'name': u'非果蔬食材'}, {u'score': 0.23388530314, u'name': u'小香菜'}, {u'score': 0.0492003336549, u'name': u'样芹菜'}]",3
97,2413184591868874286,"[{u'score': 0.441194534302, u'name': u'非果蔬食材'}, {u'score': 0.338215231895, u'name': u'小香菜'}, {u'score': 0.0747202336788, u'name': u'样芹菜'}]",3
98,3465786588248447050,"[{u'score': 0.423545658588, u'name': u'非果蔬食材'}, {u'score': 0.261107683182, u'name': u'小香菜'}, {u'score': 0.0779343321919, u'name': u'样芹菜'}]",3
99,4480330904273563197,"[{u'score': 0.515257656574, u'name': u'非果蔬食材'}, {u'score': 0.226182848215, u'name': u'小香菜'}, {u'score': 0.0902893319726, u'name': u'样芹菜'}]",3
100,8728253591859930286,"[{u'score': 0.443928271532, u'name': u'非果蔬食材'}, {u'score': 0.253830999136, u'name': u'小香菜'}, {u'score': 0.0989043563604, u'name': u'样芹菜'}]",3
101,7865210655533071131,"[{u'score': 0.647547662258, u'name': u'非果蔬食材'}, {u'score': 0.115484148264, u'name': u'样芹菜'}, {u'score': 0.0677824914455, u'name': u'芹菜'}]",3
102,1990073292058429796,"[{u'score': 0.301791965961, u'name': u'非果蔬食材'}, {u'score': 0.265510052443, u'name': u'小香菜'}, {u'score': 0.152746111155, u'name': u'芹菜'}]",3
103,695919986080735761,"[{u'score': 0.772375464439, u'name': u'非果蔬食材'}, {u'score': 0.0421625263989, u'name': u'样芹菜'}, {u'score': 0.0411639995873, u'name': u'小香菜'}]",3
104,5826175392616738068,"[{u'score': 0.703870773315, u'name': u'非果蔬食材'}, {u'score': 0.17154635489, u'name': u'小香菜'}, {u'score': 0.0209556017071, u'name': u'香菜'}]",3
105,7130886732842157268,"[{u'score': 0.304658740759, u'name': u'小香菜'}, {u'score': 0.140182644129, u'name': u'非果蔬食材'}, {u'score': 0.134494125843, u'name': u'样芹菜'}]",3
106,7865348423693125028,"[{u'score': 0.633895337582, u'name': u'非果蔬食材'}, {u'score': 0.096729375422, u'name': u'小香菜'}, {u'score': 0.0894693434238, u'name': u'样芹菜'}]",3
107,61258650063122067,"[{u'score': 0.418266743422, u'name': u'非果蔬食材'}, {u'score': 0.128508135676, u'name': u'水芹'}, {u'score': 0.10932585597, u'name': u'芹菜'}]",3
108,6234653502787198365,"[{u'score': 0.487413585186, u'name': u'非果蔬食材'}, {u'score': 0.175291582942, u'name': u'水芹'}, {u'score': 0.089209549129, u'name': u'样芹菜'}]",3
109,7180684507226137076,"[{u'score': 0.361301541328, u'name': u'非果蔬食材'}, {u'score': 0.174663186073, u'name': u'样芹菜'}, {u'score': 0.153637945652, u'name': u'水芹'}]",3
110,8780106491185869076,"[{u'score': 0.363674521446, u'name': u'非果蔬食材'}, {u'score': 0.119165889919, u'name': u'水芹'}, {u'score': 0.104643605649, u'name': u'茼蒿'}]",3
111,2440737769085658139,"[{u'score': 0.307681053877, u'name': u'非果蔬食材'}, {u'score': 0.30068808794, u'name': u'芹菜'}, {u'score': 0.28701543808, u'name': u'样芹菜'}]",3
112,8717379682879318074,"[{u'score': 0.342261880636, u'name': u'非果蔬食材'}, {u'score': 0.252587914467, u'name': u'小香菜'}, {u'score': 0.179607182741, u'name': u'样芹菜'}]",3
113,2989242854870502467,"[{u'score': 0.774583697319, u'name': u'非果蔬食材'}, {u'score': 0.0587496459484, u'name': u'样芹菜'}, {u'score': 0.0454293489456, u'name': u'小香菜'}]",3
114,4140723816795952462,"[{u'score': 0.783745348454, u'name': u'非果蔬食材'}, {u'score': 0.0682661533356, u'name': u'样芹菜'}, {u'score': 0.0662115886807, u'name': u'小香菜'}]",3
115,5725899568178822190,"[{u'score': 0.356179237366, u'name': u'非果蔬食材'}, {u'score': 0.354586303234, u'name': u'小香菜'}, {u'score': 0.0838925614953, u'name': u'样芹菜'}]",3
116,7008444083856516633,"[{u'score': 0.290064096451, u'name': u'非果蔬食材'}, {u'score': 0.219833552837, u'name': u'样芹菜'}, {u'score': 0.16755233705, u'name': u'小香菜'}]",3
117,6511892225451891096,"[{u'score': 0.416504979134, u'name': u'小香菜'}, {u'score': 0.318380266428, u'name': u'非果蔬食材'}, {u'score': 0.0681985616684, u'name': u'样芹菜'}]",3
118,778567908779967491,"[{u'score': 0.448410063982, u'name': u'非果蔬食材'}, {u'score': 0.268607228994, u'name': u'小香菜'}, {u'score': 0.0695090517402, u'name': u'样芹菜'}]",3
119,6318023094931301033,"[{u'score': 0.704598665237, u'name': u'非果蔬食材'}, {u'score': 0.119972966611, u'name': u'小香菜'}, {u'score': 0.0811640694737, u'name': u'样芹菜'}]",3
120,7372258188157327335,"[{u'score': 0.539508640766, u'name': u'非果蔬食材'}, {u'score': 0.139889001846, u'name': u'小香菜'}, {u'score': 0.131296411157, u'name': u'样芹菜'}]",3
121,2632173877986351344,"[{u'score': 0.416533321142, u'name': u'非果蔬食材'}, {u'score': 0.277454584837, u'name': u'小香菜'}, {u'score': 0.176492959261, u'name': u'样芹菜'}]",3
122,5603406415549718742,"[{u'score': 0.524621009827, u'name': u'小香菜'}, {u'score': 0.22467687726, u'name': u'样芹菜'}, {u'score': 0.082197137177, u'name': u'芹菜'}]",3
123,4419910703782297010,"[{u'score': 0.503476798534, u'name': u'非果蔬食材'}, {u'score': 0.178053677082, u'name': u'小香菜'}, {u'score': 0.176211372018, u'name': u'样芹菜'}]",3
124,1997406911354898628,"[{u'score': 0.650515377522, u'name': u'非果蔬食材'}, {u'score': 0.191942572594, u'name': u'小香菜'}, {u'score': 0.0488398559392, u'name': u'样芹菜'}]",3
125,5529447427871102465,"[{u'score': 0.716836392879, u'name': u'非果蔬食材'}, {u'score': 0.193990722299, u'name': u'小香菜'}, {u'score': 0.0188167095184, u'name': u'样芹菜'}]",3
126,9039826605255724628,"[{u'score': 0.326144963503, u'name': u'小香菜'}, {u'score': 0.253319263458, u'name': u'非果蔬食材'}, {u'score': 0.163994088769, u'name': u'茼蒿'}]",3
127,7778279291042663830,"[{u'score': 0.541517972946, u'name': u'非果蔬食材'}, {u'score': 0.260437637568, u'name': u'小香菜'}, {u'score': 0.069827824831, u'name': u'茼蒿'}]",3
128,6204408270124014873,"[{u'score': 0.749863564968, u'name': u'非果蔬食材'}, {u'score': 0.153843447566, u'name': u'小香菜'}, {u'score': 0.0248041767627, u'name': u'香菜'}]",3
129,2493729114043778693,"[{u'score': 0.961354374886, u'name': u'非果蔬食材'}, {u'score': 0.0205847620964, u'name': u'小香菜'}, {u'score': 0.0042012273334, u'name': u'香菜'}]",3
130,3372332891133334592,"[{u'score': 0.441384613514, u'name': u'小香菜'}, {u'score': 0.384059488773, u'name': u'非果蔬食材'}, {u'score': 0.0468135997653, u'name': u'香菜'}]",3
131,5839419543615996408,"[{u'score': 0.746272861958, u'name': u'非果蔬食材'}, {u'score': 0.105541005731, u'name': u'小香菜'}, {u'score': 0.0734780430794, u'name': u'茼蒿'}]",3
132,1301181933709167147,"[{u'score': 0.829440116882, u'name': u'小香菜'}, {u'score': 0.0406269468367, u'name': u'非果蔬食材'}, {u'score': 0.0361022502184, u'name': u'芹菜'}]",3
133,7466129747884117063,"[{u'score': 0.520115673542, u'name': u'小香菜'}, {u'score': 0.270905852318, u'name': u'非果蔬食材'}, {u'score': 0.0660647675395, u'name': u'样芹菜'}]",3
134,5014727764819785689,"[{u'score': 0.573081970215, u'name': u'小香菜'}, {u'score': 0.146930828691, u'name': u'茼蒿'}, {u'score': 0.089478880167, u'name': u'非果蔬食材'}]",3
135,4295043549329401230,"[{u'score': 0.396439939737, u'name': u'非果蔬食材'}, {u'score': 0.196971073747, u'name': u'小香菜'}, {u'score': 0.0977624058723, u'name': u'样芹菜'}]",3
136,8832510121465879940,"[{u'score': 0.382859230042, u'name': u'非果蔬食材'}, {u'score': 0.160662651062, u'name': u'样芹菜'}, {u'score': 0.143720984459, u'name': u'小香菜'}]",3
137,270876841398824174,"[{u'score': 0.685244619846, u'name': u'非果蔬食材'}, {u'score': 0.142358645797, u'name': u'小香菜'}, {u'score': 0.0416553765535, u'name': u'样芹菜'}]",3
138,4187620265424947892,"[{u'score': 0.227003887296, u'name': u'小香菜'}, {u'score': 0.202922582626, u'name': u'水芹'}, {u'score': 0.14149145782, u'name': u'样芹菜'}]",3
139,3591717166487045597,"[{u'score': 0.264752805233, u'name': u'非果蔬食材'}, {u'score': 0.221100196242, u'name': u'样芹菜'}, {u'score': 0.129837229848, u'name': u'芹菜'}]",3
140,8545356744431353017,"[{u'score': 0.311831176281, u'name': u'非果蔬食材'}, {u'score': 0.178532958031, u'name': u'小香菜'}, {u'score': 0.14015378058, u'name': u'样芹菜'}]",3
141,5946785735406498816,"[{u'score': 0.389879196882, u'name': u'非果蔬食材'}, {u'score': 0.162329092622, u'name': u'样芹菜'}, {u'score': 0.116267450154, u'name': u'芹菜'}]",3
142,6376201996294997892,"[{u'score': 0.542665958405, u'name': u'非果蔬食材'}, {u'score': 0.14020600915, u'name': u'样芹菜'}, {u'score': 0.0798354893923, u'name': u'芹菜'}]",3
143,765266920707163220,"[{u'score': 0.737484276295, u'name': u'非果蔬食材'}, {u'score': 0.0908312723041, u'name': u'样芹菜'}, {u'score': 0.0473841056228, u'name': u'芹菜'}]",3
