,log_id,result,result_num
31,4159993491199271594,"[{u'score': 0.876399457455, u'name': u'非果蔬食材'}, {u'score': 0.0115446215495, u'name': u'荷兰豆'}, {u'score': 0.0104687102139, u'name': u'菠菜'}]",3
32,2100678429733164041,"[{u'score': 0.823301792145, u'name': u'非果蔬食材'}, {u'score': 0.0754795148969, u'name': u'菠菜'}, {u'score': 0.0175502747297, u'name': u'秋葵'}]",3
33,1289250961809029070,"[{u'score': 0.708910882473, u'name': u'非果蔬食材'}, {u'score': 0.164666697383, u'name': u'菠菜'}, {u'score': 0.0590739026666, u'name': u'菜心'}]",3
34,3256533174948912992,"[{u'score': 0.930387496948, u'name': u'非果蔬食材'}, {u'score': 0.0368039906025, u'name': u'菠菜'}, {u'score': 0.0126400962472, u'name': u'菜心'}]",3
35,8078474031670991649,"[{u'score': 0.903325557709, u'name': u'非果蔬食材'}, {u'score': 0.0575066208839, u'name': u'菠菜'}, {u'score': 0.008285199292, u'name': u'马兰头'}]",3
36,6951507000234621935,"[{u'score': 0.926947832108, u'name': u'非果蔬食材'}, {u'score': 0.0335266962647, u'name': u'菠菜'}, {u'score': 0.0132334781811, u'name': u'马兰头'}]",3
37,7619389130278256264,"[{u'score': 0.751905202866, u'name': u'非果蔬食材'}, {u'score': 0.196918964386, u'name': u'马兰头'}, {u'score': 0.00573210557923, u'name': u'菠菜'}]",3
38,1343710654321664437,"[{u'score': 0.854111194611, u'name': u'非果蔬食材'}, {u'score': 0.023866828531, u'name': u'马兰头'}, {u'score': 0.0139647331089, u'name': u'灰菜'}]",3
39,140711118920676797,"[{u'score': 0.966664254665, u'name': u'非果蔬食材'}, {u'score': 0.00367797864601, u'name': u'马兰头'}, {u'score': 0.00278942333534, u'name': u'菠菜'}]",3
40,2399077256634985796,"[{u'score': 0.890860795975, u'name': u'非果蔬食材'}, {u'score': 0.029035339132, u'name': u'马兰头'}, {u'score': 0.0123754320666, u'name': u'菠菜'}]",3
41,7223745547924111409,"[{u'score': 0.27199023962, u'name': u'马兰头'}, {u'score': 0.257445186377, u'name': u'非果蔬食材'}, {u'score': 0.0787169039249, u'name': u'菜心'}]",3
42,7805963028508017548,"[{u'score': 0.544028580189, u'name': u'非果蔬食材'}, {u'score': 0.104055866599, u'name': u'油菜'}, {u'score': 0.0920098274946, u'name': u'马兰头'}]",3
43,8855870081729298808,"[{u'score': 0.629832923412, u'name': u'非果蔬食材'}, {u'score': 0.212767675519, u'name': u'马兰头'}, {u'score': 0.0543004013598, u'name': u'菠菜'}]",3
44,5091799355572222590,"[{u'score': 0.981732189655, u'name': u'非果蔬食材'}, {u'score': 0.00447719963267, u'name': u'菜心'}, {u'score': 0.00443237507716, u'name': u'菠菜'}]",3
45,875292149808375254,"[{u'score': 0.977463245392, u'name': u'非果蔬食材'}, {u'score': 0.00514044100419, u'name': u'菜心'}, {u'score': 0.0038528884761, u'name': u'马兰头'}]",3
46,2106549605563338342,"[{u'score': 0.991344928741, u'name': u'非果蔬食材'}, {u'score': 0.000998544157483, u'name': u'马兰头'}, {u'score': 0.000761281233281, u'name': u'荷兰豆'}]",3
47,6844005329007940826,"[{u'score': 0.987453401089, u'name': u'非果蔬食材'}, {u'score': 0.00668317032978, u'name': u'菠菜'}, {u'score': 0.00112837459892, u'name': u'螺丝椒'}]",3
48,6550535291705781841,"[{u'score': 0.866999268532, u'name': u'非果蔬食材'}, {u'score': 0.112326338887, u'name': u'菠菜'}, {u'score': 0.0030162949115, u'name': u'芥蓝'}]",3
49,1387312115552903942,"[{u'score': 0.993114650249, u'name': u'非果蔬食材'}, {u'score': 0.00143959699199, u'name': u'灰菜'}, {u'score': 0.0010547998827, u'name': u'菠菜'}]",3
50,2804319955020125475,"[{u'score': 0.933184862137, u'name': u'非果蔬食材'}, {u'score': 0.0195303354412, u'name': u'灰菜'}, {u'score': 0.0143874790519, u'name': u'米苋'}]",3
51,5173740351870151601,"[{u'score': 0.984801709652, u'name': u'非果蔬食材'}, {u'score': 0.00525517109782, u'name': u'油菜'}, {u'score': 0.00240124994889, u'name': u'菠菜'}]",3
52,3858912375582050603,"[{u'score': 0.96756875515, u'name': u'非果蔬食材'}, {u'score': 0.00787938758731, u'name': u'菠菜'}, {u'score': 0.00718771293759, u'name': u'人参菜'}]",3
53,690977860380296580,"[{u'score': 0.998326122761, u'name': u'非果蔬食材'}, {u'score': 0.000452599022537, u'name': u'菠菜'}, {u'score': 0.000288441078737, u'name': u'灰菜'}]",3
54,7839684674861925958,"[{u'score': 0.997199773788, u'name': u'非果蔬食材'}, {u'score': 0.000699393916875, u'name': u'油菜'}, {u'score': 0.000331283692503, u'name': u'菠菜'}]",3
55,8909321559276678086,"[{u'score': 0.989971518517, u'name': u'非果蔬食材'}, {u'score': 0.00161628448404, u'name': u'菠菜'}, {u'score': 0.00139108172152, u'name': u'油菜'}]",3
56,1385668310699307967,"[{u'score': 0.975373923779, u'name': u'非果蔬食材'}, {u'score': 0.0156193608418, u'name': u'菠菜'}, {u'score': 0.00148058426566, u'name': u'油菜'}]",3
57,7123933019122726458,"[{u'score': 0.961722373962, u'name': u'非果蔬食材'}, {u'score': 0.00560459122062, u'name': u'油菜'}, {u'score': 0.00523373251781, u'name': u'菜心'}]",3
58,2664629379785842833,"[{u'score': 0.976376712322, u'name': u'非果蔬食材'}, {u'score': 0.0118642318994, u'name': u'菠菜'}, {u'score': 0.0015232921578, u'name': u'灰菜'}]",3
59,8703844441023540560,"[{u'score': 0.980104446411, u'name': u'非果蔬食材'}, {u'score': 0.0115903671831, u'name': u'菠菜'}, {u'score': 0.00224896823056, u'name': u'芥菜'}]",3
60,5839360441266902549,"[{u'score': 0.984502851963, u'name': u'非果蔬食材'}, {u'score': 0.00317689729854, u'name': u'菠菜'}, {u'score': 0.00242695841007, u'name': u'菜心'}]",3
61,5324012533497147923,"[{u'score': 0.956798553467, u'name': u'非果蔬食材'}, {u'score': 0.00860065314919, u'name': u'米苋'}, {u'score': 0.00689301360399, u'name': u'灰菜'}]",3
62,6295538847428544907,"[{u'score': 0.990810751915, u'name': u'非果蔬食材'}, {u'score': 0.00134331756271, u'name': u'油菜'}, {u'score': 0.00118699972518, u'name': u'马兰头'}]",3
63,8014227109709716514,"[{u'score': 0.952687442303, u'name': u'非果蔬食材'}, {u'score': 0.0117284394801, u'name': u'油菜'}, {u'score': 0.00873521715403, u'name': u'菜心'}]",3
64,937605127078246154,"[{u'score': 0.908013761044, u'name': u'非果蔬食材'}, {u'score': 0.0270695034415, u'name': u'米苋'}, {u'score': 0.0169733632356, u'name': u'菠菜'}]",3
65,4087162075402286144,"[{u'score': 0.97126442194, u'name': u'非果蔬食材'}, {u'score': 0.00389124779031, u'name': u'马兰头'}, {u'score': 0.00374623271637, u'name': u'米苋'}]",3
66,4175659514649987710,"[{u'score': 0.89949119091, u'name': u'非果蔬食材'}, {u'score': 0.0266654547304, u'name': u'菜心'}, {u'score': 0.0180034078658, u'name': u'米苋'}]",3
67,1158801436486308531,"[{u'score': 0.960104525089, u'name': u'非果蔬食材'}, {u'score': 0.0190581716597, u'name': u'菠菜'}, {u'score': 0.00335265533067, u'name': u'菜心'}]",3
68,3010633339750689945,"[{u'score': 0.745024800301, u'name': u'非果蔬食材'}, {u'score': 0.0820731297135, u'name': u'马兰头'}, {u'score': 0.0422305464745, u'name': u'秋葵'}]",3
69,3519002060370159536,"[{u'score': 0.985337078571, u'name': u'非果蔬食材'}, {u'score': 0.00836180057377, u'name': u'菠菜'}, {u'score': 0.00135774794035, u'name': u'马兰头'}]",3
70,482944279851820524,"[{u'score': 0.991212546825, u'name': u'非果蔬食材'}, {u'score': 0.00556749431416, u'name': u'菠菜'}, {u'score': 0.000561803230084, u'name': u'马兰头'}]",3
71,5202139134780402536,"[{u'score': 0.993206501007, u'name': u'非果蔬食材'}, {u'score': 0.00230436492711, u'name': u'菠菜'}, {u'score': 0.000835971732158, u'name': u'空心菜'}]",3
72,3432301043676363497,"[{u'score': 0.957754552364, u'name': u'非果蔬食材'}, {u'score': 0.0166203193367, u'name': u'菠菜'}, {u'score': 0.00584340142086, u'name': u'芥菜'}]",3
73,7273487857578978279,"[{u'score': 0.901114463806, u'name': u'非果蔬食材'}, {u'score': 0.0871673822403, u'name': u'菠菜'}, {u'score': 0.00213482999243, u'name': u'芥菜'}]",3
74,9107689605973648586,"[{u'score': 0.972977042198, u'name': u'非果蔬食材'}, {u'score': 0.0164286438376, u'name': u'菠菜'}, {u'score': 0.00474291061983, u'name': u'苋菜'}]",3
75,1391409365818820950,"[{u'score': 0.966073453426, u'name': u'非果蔬食材'}, {u'score': 0.0173746012151, u'name': u'菠菜'}, {u'score': 0.00555518409237, u'name': u'马兰头'}]",3
76,4756016326400620367,"[{u'score': 0.844731271267, u'name': u'非果蔬食材'}, {u'score': 0.130110785365, u'name': u'菠菜'}, {u'score': 0.00504186470062, u'name': u'菜心'}]",3
77,7653130046575401402,"[{u'score': 0.944337785244, u'name': u'非果蔬食材'}, {u'score': 0.0326488092542, u'name': u'菠菜'}, {u'score': 0.00338219152763, u'name': u'马兰头'}]",3
78,8686611841551457733,"[{u'score': 0.630213201046, u'name': u'非果蔬食材'}, {u'score': 0.292825728655, u'name': u'菠菜'}, {u'score': 0.0247472506016, u'name': u'芥菜'}]",3
79,1872069415327992852,"[{u'score': 0.982441008091, u'name': u'非果蔬食材'}, {u'score': 0.00877585820854, u'name': u'菠菜'}, {u'score': 0.00193816039246, u'name': u'菜心'}]",3
80,5611327025122962014,"[{u'score': 0.621819555759, u'name': u'非果蔬食材'}, {u'score': 0.312617123127, u'name': u'菠菜'}, {u'score': 0.0115577094257, u'name': u'苋菜'}]",3
81,7252293742306145068,"[{u'score': 0.98386245966, u'name': u'非果蔬食材'}, {u'score': 0.004150881432, u'name': u'菠菜'}, {u'score': 0.00313159450889, u'name': u'灰菜'}]",3
82,6279774701211063650,"[{u'score': 0.993058919907, u'name': u'非果蔬食材'}, {u'score': 0.0025321803987, u'name': u'芥菜'}, {u'score': 0.00189236004371, u'name': u'菠菜'}]",3
83,1276960531549057290,"[{u'score': 0.983077466488, u'name': u'非果蔬食材'}, {u'score': 0.0118708498776, u'name': u'芥菜'}, {u'score': 0.00100989243947, u'name': u'菠菜'}]",3
84,75574277878993881,"[{u'score': 0.985343754292, u'name': u'非果蔬食材'}, {u'score': 0.00399872800335, u'name': u'菠菜'}, {u'score': 0.00308660231531, u'name': u'芥菜'}]",3
85,2722367171450637971,"[{u'score': 0.988492369652, u'name': u'非果蔬食材'}, {u'score': 0.00332639715634, u'name': u'菠菜'}, {u'score': 0.00148251850624, u'name': u'芥菜'}]",3
86,9170120603705830488,"[{u'score': 0.990170419216, u'name': u'非果蔬食材'}, {u'score': 0.00299014803022, u'name': u'菠菜'}, {u'score': 0.00110934698023, u'name': u'米苋'}]",3
87,1884974563464624229,"[{u'score': 0.843767642975, u'name': u'非果蔬食材'}, {u'score': 0.0460028424859, u'name': u'菠菜'}, {u'score': 0.0181483533233, u'name': u'芥菜'}]",3
88,3448773794708824492,"[{u'score': 0.975683629513, u'name': u'非果蔬食材'}, {u'score': 0.00932544656098, u'name': u'菠菜'}, {u'score': 0.00288992444985, u'name': u'冲菜'}]",3
89,1130285502632063231,"[{u'score': 0.947619020939, u'name': u'非果蔬食材'}, {u'score': 0.0360827371478, u'name': u'菠菜'}, {u'score': 0.00220131757669, u'name': u'青菜'}]",3
90,6343190612424247068,"[{u'score': 0.985392868519, u'name': u'非果蔬食材'}, {u'score': 0.00866390950978, u'name': u'菠菜'}, {u'score': 0.00216986215673, u'name': u'冲菜'}]",3
91,6600017676668666552,"[{u'score': 0.882854223251, u'name': u'非果蔬食材'}, {u'score': 0.0700547397137, u'name': u'菠菜'}, {u'score': 0.0112911341712, u'name': u'芥菜'}]",3
92,4856004524903208906,"[{u'score': 0.765458405018, u'name': u'非果蔬食材'}, {u'score': 0.0663150921464, u'name': u'空心菜'}, {u'score': 0.0607600323856, u'name': u'菠菜'}]",3
93,2433664397872745045,"[{u'score': 0.661053240299, u'name': u'非果蔬食材'}, {u'score': 0.109329394996, u'name': u'菠菜'}, {u'score': 0.0999134257436, u'name': u'苋菜'}]",3
94,8628958146955022524,"[{u'score': 0.840606093407, u'name': u'非果蔬食材'}, {u'score': 0.0469959452748, u'name': u'菠菜'}, {u'score': 0.0459263771772, u'name': u'苋菜'}]",3
95,2978982077838424362,"[{u'score': 0.386416882277, u'name': u'非果蔬食材'}, {u'score': 0.239394336939, u'name': u'菠菜'}, {u'score': 0.121421009302, u'name': u'米苋'}]",3
96,8392160929860691346,"[{u'score': 0.803734600544, u'name': u'非果蔬食材'}, {u'score': 0.148920029402, u'name': u'菠菜'}, {u'score': 0.0100657669827, u'name': u'空心菜'}]",3
97,595923271600107012,"[{u'score': 0.381603777409, u'name': u'非果蔬食材'}, {u'score': 0.288391292095, u'name': u'菠菜'}, {u'score': 0.119622737169, u'name': u'空心菜'}]",3
98,72359134617614444,"[{u'score': 0.702678620815, u'name': u'非果蔬食材'}, {u'score': 0.117534019053, u'name': u'菠菜'}, {u'score': 0.0439892560244, u'name': u'马兰头'}]",3
99,2361874115740456024,"[{u'score': 0.91645783186, u'name': u'非果蔬食材'}, {u'score': 0.0215730108321, u'name': u'菠菜'}, {u'score': 0.0207908693701, u'name': u'米苋'}]",3
100,2641777625951950278,"[{u'score': 0.921378970146, u'name': u'非果蔬食材'}, {u'score': 0.0155681883916, u'name': u'菠菜'}, {u'score': 0.0152989923954, u'name': u'马兰头'}]",3
101,4317114669809041463,"[{u'score': 0.789602458477, u'name': u'非果蔬食材'}, {u'score': 0.0689887702465, u'name': u'马兰头'}, {u'score': 0.0475760884583, u'name': u'菠菜'}]",3
102,970742378255641612,"[{u'score': 0.7050537467, u'name': u'非果蔬食材'}, {u'score': 0.0591192245483, u'name': u'马兰头'}, {u'score': 0.0489055737853, u'name': u'米苋'}]",3
103,7922601036696359617,"[{u'score': 0.892366170883, u'name': u'非果蔬食材'}, {u'score': 0.0243662279099, u'name': u'菠菜'}, {u'score': 0.0157996956259, u'name': u'马兰头'}]",3
104,215024863231174544,"[{u'score': 0.975490450859, u'name': u'非果蔬食材'}, {u'score': 0.00668704044074, u'name': u'菜心'}, {u'score': 0.00376957235858, u'name': u'菠菜'}]",3
105,6046477863142050262,"[{u'score': 0.959029078484, u'name': u'非果蔬食材'}, {u'score': 0.0104283345863, u'name': u'青菜'}, {u'score': 0.00763402413577, u'name': u'菠菜'}]",3
106,1231716961005032425,"[{u'score': 0.956122994423, u'name': u'非果蔬食材'}, {u'score': 0.0171277541667, u'name': u'空心菜'}, {u'score': 0.00672218762338, u'name': u'马兰头'}]",3
107,2913818482323247507,"[{u'score': 0.906096816063, u'name': u'非果蔬食材'}, {u'score': 0.0203162189573, u'name': u'米苋'}, {u'score': 0.0173925030977, u'name': u'苋菜'}]",3
108,1944432342540669437,"[{u'score': 0.839914500713, u'name': u'非果蔬食材'}, {u'score': 0.0793171897531, u'name': u'苋菜'}, {u'score': 0.022013053298, u'name': u'米苋'}]",3
109,2597102335599560375,"[{u'score': 0.85970133543, u'name': u'非果蔬食材'}, {u'score': 0.0437511391938, u'name': u'菠菜'}, {u'score': 0.0426706112921, u'name': u'苋菜'}]",3
110,1024746975445745368,"[{u'score': 0.9321205616, u'name': u'非果蔬食材'}, {u'score': 0.0119231622666, u'name': u'芥蓝'}, {u'score': 0.0104861212894, u'name': u'菠菜'}]",3
111,4445389200852576333,"[{u'score': 0.455148458481, u'name': u'非果蔬食材'}, {u'score': 0.301501661539, u'name': u'菜心'}, {u'score': 0.133313953876, u'name': u'菠菜'}]",3
112,3179643325891743933,"[{u'score': 0.75599437952, u'name': u'非果蔬食材'}, {u'score': 0.103570379317, u'name': u'菠菜'}, {u'score': 0.0390329100192, u'name': u'菜心'}]",3
113,2309866614935307618,"[{u'score': 0.553494989872, u'name': u'非果蔬食材'}, {u'score': 0.112243928015, u'name': u'菜心'}, {u'score': 0.107563816011, u'name': u'菠菜'}]",3
114,4695083164713743945,"[{u'score': 0.915619850159, u'name': u'非果蔬食材'}, {u'score': 0.0203437693417, u'name': u'菜心'}, {u'score': 0.0189290139824, u'name': u'菠菜'}]",3
115,8799773348764440050,"[{u'score': 0.913361489773, u'name': u'非果蔬食材'}, {u'score': 0.0277922265232, u'name': u'菜心'}, {u'score': 0.0155023457482, u'name': u'菠菜'}]",3
116,325054473438213177,"[{u'score': 0.952861011028, u'name': u'非果蔬食材'}, {u'score': 0.0166078750044, u'name': u'菜心'}, {u'score': 0.0146270757541, u'name': u'菠菜'}]",3
117,2958019246549348763,"[{u'score': 0.760946691036, u'name': u'非果蔬食材'}, {u'score': 0.130192562938, u'name': u'菠菜'}, {u'score': 0.036832280457, u'name': u'芥蓝'}]",3
118,3590425147940082448,"[{u'score': 0.76995831728, u'name': u'非果蔬食材'}, {u'score': 0.0759423077106, u'name': u'菜心'}, {u'score': 0.0261803660542, u'name': u'芥菜'}]",3
119,2996880869937178552,"[{u'score': 0.953606903553, u'name': u'非果蔬食材'}, {u'score': 0.0252646803856, u'name': u'菠菜'}, {u'score': 0.00405209045857, u'name': u'苋菜'}]",3
120,3090080354112859704,"[{u'score': 0.732510447502, u'name': u'非果蔬食材'}, {u'score': 0.147616058588, u'name': u'菠菜'}, {u'score': 0.0611994192004, u'name': u'马兰头'}]",3
121,7811722218507348333,"[{u'score': 0.922776639462, u'name': u'非果蔬食材'}, {u'score': 0.0434542149305, u'name': u'菠菜'}, {u'score': 0.0207315888256, u'name': u'马兰头'}]",3
122,4423976247240251931,"[{u'score': 0.953580439091, u'name': u'非果蔬食材'}, {u'score': 0.0230262707919, u'name': u'菠菜'}, {u'score': 0.0112788332626, u'name': u'马兰头'}]",3
123,8971548876714441354,"[{u'score': 0.975607872009, u'name': u'非果蔬食材'}, {u'score': 0.0197069924325, u'name': u'菠菜'}, {u'score': 0.00103990128264, u'name': u'马兰头'}]",3
124,7732262536728610757,"[{u'score': 0.987013876438, u'name': u'非果蔬食材'}, {u'score': 0.00573102105409, u'name': u'菠菜'}, {u'score': 0.00218879315071, u'name': u'马兰头'}]",3
125,9025760084062537034,"[{u'score': 0.885314702988, u'name': u'非果蔬食材'}, {u'score': 0.0925403907895, u'name': u'菠菜'}, {u'score': 0.00322463363409, u'name': u'马兰头'}]",3
126,4558895120945177945,"[{u'score': 0.940521299839, u'name': u'非果蔬食材'}, {u'score': 0.0156709961593, u'name': u'马兰头'}, {u'score': 0.0110955629498, u'name': u'菠菜'}]",3
127,2170150986574988765,"[{u'score': 0.95308214426, u'name': u'非果蔬食材'}, {u'score': 0.0265356227756, u'name': u'马兰头'}, {u'score': 0.00353633216582, u'name': u'菠菜'}]",3
128,6162361882912637801,"[{u'score': 0.970837533474, u'name': u'非果蔬食材'}, {u'score': 0.010346038267, u'name': u'马兰头'}, {u'score': 0.00636436371133, u'name': u'油菜'}]",3
129,8467198468859370766,"[{u'score': 0.971882581711, u'name': u'非果蔬食材'}, {u'score': 0.0138092320412, u'name': u'菠菜'}, {u'score': 0.00326816784218, u'name': u'菜心'}]",3
130,1174296965684236814,"[{u'score': 0.585183978081, u'name': u'非果蔬食材'}, {u'score': 0.373521149158, u'name': u'菠菜'}, {u'score': 0.00906381756067, u'name': u'菜心'}]",3
131,3156687295675012029,"[{u'score': 0.94582170248, u'name': u'非果蔬食材'}, {u'score': 0.0415242947638, u'name': u'菠菜'}, {u'score': 0.00166765868198, u'name': u'马兰头'}]",3
132,8618275570974023016,"[{u'score': 0.93943041563, u'name': u'非果蔬食材'}, {u'score': 0.0350462272763, u'name': u'菠菜'}, {u'score': 0.00471798470244, u'name': u'菜心'}]",3
133,2412557352154263090,"[{u'score': 0.885478615761, u'name': u'非果蔬食材'}, {u'score': 0.0573290996253, u'name': u'菠菜'}, {u'score': 0.012808390893, u'name': u'马兰头'}]",3
134,8308145480418701569,"[{u'score': 0.852038085461, u'name': u'非果蔬食材'}, {u'score': 0.0665972903371, u'name': u'菠菜'}, {u'score': 0.0329361222684, u'name': u'马兰头'}]",3
135,8876883290963061297,"[{u'score': 0.909263849258, u'name': u'非果蔬食材'}, {u'score': 0.0289323534816, u'name': u'菠菜'}, {u'score': 0.0123741496354, u'name': u'苋菜'}]",3
136,71537739357320084,"[{u'score': 0.981090128422, u'name': u'非果蔬食材'}, {u'score': 0.00540972966701, u'name': u'马兰头'}, {u'score': 0.00228085601702, u'name': u'空心菜'}]",3
137,5933231115607384408,"[{u'score': 0.981830000877, u'name': u'非果蔬食材'}, {u'score': 0.00979804806411, u'name': u'马兰头'}, {u'score': 0.00229701655917, u'name': u'菠菜'}]",3
138,8039770049315579418,"[{u'score': 0.959334969521, u'name': u'非果蔬食材'}, {u'score': 0.0234707668424, u'name': u'马兰头'}, {u'score': 0.00384099502116, u'name': u'菠菜'}]",3
139,6737886283003083474,"[{u'score': 0.985529243946, u'name': u'非果蔬食材'}, {u'score': 0.00722901336849, u'name': u'马兰头'}, {u'score': 0.00166162999813, u'name': u'菠菜'}]",3
140,5173956919812070938,"[{u'score': 0.955789268017, u'name': u'非果蔬食材'}, {u'score': 0.0267539769411, u'name': u'马兰头'}, {u'score': 0.00427510822192, u'name': u'蕹菜'}]",3
141,5514220637348511853,"[{u'score': 0.89885610342, u'name': u'非果蔬食材'}, {u'score': 0.0511187314987, u'name': u'苋菜'}, {u'score': 0.0222330093384, u'name': u'米苋'}]",3
142,1363337016097020274,"[{u'score': 0.808139562607, u'name': u'非果蔬食材'}, {u'score': 0.0737681686878, u'name': u'苋菜'}, {u'score': 0.0625803247094, u'name': u'米苋'}]",3
